algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray;k_unordered_sequence;percentual_k_unordered
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;23;9;9.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;33;7;7.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;56;3;3.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;23;9;9.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;92;1;1.00
merge;0.01;100;33;7;7.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;33;7;7.00
merge;0.01;100;92;1;1.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;23;9;9.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;56;3;3.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;23;9;9.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;92;1;1.00
merge;0.01;100;33;7;7.00
merge;0.01;100;23;9;9.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;33;7;7.00
merge;0.01;100;92;1;1.00
merge;0.01;100;23;9;9.00
merge;0.01;100;23;9;9.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;23;9;9.00
merge;0.01;100;92;1;1.00
merge;0.01;100;33;7;7.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;23;9;9.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;23;9;9.00
merge;0.01;100;23;9;9.00
merge;0.01;100;33;7;7.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;23;9;9.00
merge;0.01;100;92;1;1.00
merge;0.01;100;92;1;1.00
merge;0.01;100;23;9;9.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;33;7;7.00
merge;0.01;100;92;1;1.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;33;7;7.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;45;4;4.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;92;1;1.00
merge;0.01;100;33;7;7.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;33;7;7.00
merge;0.01;100;92;1;1.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;100;0;0.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;45;4;4.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;45;4;4.00
merge;0.01;100;56;3;3.00
merge;0.01;100;45;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;35;5;5.00
merge;0.01;100;56;3;3.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;92;1;1.00
merge;0.01;100;56;3;3.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;36;4;4.00
merge;0.01;100;100;0;0.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;4;4.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;23;9;9.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;66;2;2.00
merge;0.01;100;45;3;3.00
merge;0.01;100;45;3;3.00
merge;0.01;100;66;2;2.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;66;2;2.00
merge;0.01;100;35;5;5.00
merge;0.01;100;23;9;9.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;23;9;9.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;23;9;9.00
merge;0.01;100;23;9;9.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;35;5;5.00
merge;0.01;100;66;2;2.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;3;3.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;45;3;3.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;23;9;9.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;66;2;2.00
merge;0.01;100;45;3;3.00
merge;0.01;100;36;4;4.00
merge;0.01;100;66;2;2.00
merge;0.01;100;36;5;5.00
merge;0.01;100;66;2;2.00
merge;0.01;100;36;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;23;9;9.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;23;9;9.00
merge;0.01;100;23;9;9.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;23;9;9.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;23;9;9.00
merge;0.01;100;23;9;9.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;66;2;2.00
merge;0.01;100;35;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;45;3;3.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;100;0;0.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;45;4;4.00
merge;0.01;100;45;3;3.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;45;3;3.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;23;9;9.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;23;9;9.00
merge;0.01;100;23;9;9.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;23;9;9.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;23;9;9.00
merge;0.01;100;23;9;9.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;66;2;2.00
merge;0.01;100;45;3;3.00
merge;0.01;100;45;3;3.00
merge;0.01;100;66;2;2.00
merge;0.01;100;45;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;23;9;9.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;45;3;3.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;45;3;3.00
merge;0.01;100;66;2;2.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;23;9;9.00
merge;0.01;100;23;9;9.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;23;9;9.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;33;7;7.00
merge;0.01;100;45;3;3.00
merge;0.01;100;23;9;9.00
merge;0.01;100;45;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;35;5;5.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;45;3;3.00
merge;0.01;100;45;3;3.00
merge;0.01;100;66;2;2.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;4;4.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;36;5;5.00
merge;0.01;100;66;2;2.00
merge;0.01;100;66;2;2.00
merge;0.01;100;23;9;9.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.01;100;33;7;7.00
merge;0.01;100;56;3;3.00
merge;0.01;100;37;3;3.00
merge;0.001;1000;339;5;0.50
merge;0.001;1000;339;5;0.50
merge;0.001;1000;338;7;0.70
merge;0.001;1000;339;5;0.50
merge;0.001;1000;338;7;0.70
merge;0.001;1000;326;8;0.80
merge;0.001;1000;339;5;0.50
merge;0.001;1000;609;3;0.30
merge;0.001;1000;609;3;0.30
merge;0.001;1000;158;14;1.40
merge;0.001;1000;196;9;0.90
merge;0.001;1000;196;9;0.90
merge;0.001;1000;196;9;0.90
merge;0.001;1000;205;11;1.10
merge;0.001;1000;253;9;0.90
merge;0.001;1000;609;3;0.30
merge;0.001;1000;609;3;0.30
merge;0.001;1000;205;11;1.10
merge;0.001;1000;205;11;1.10
merge;0.001;1000;609;3;0.30
merge;0.001;1000;245;5;0.50
merge;0.001;1000;219;9;0.90
merge;0.001;1000;245;5;0.50
merge;0.001;1000;245;5;0.50
merge;0.001;1000;219;9;0.90
merge;0.001;1000;338;7;0.70
merge;0.001;1000;338;7;0.70
merge;0.001;1000;338;7;0.70
merge;0.001;1000;367;6;0.60
merge;0.001;1000;228;9;0.90
merge;0.001;1000;228;9;0.90
merge;0.001;1000;367;6;0.60
merge;0.001;1000;228;9;0.90
merge;0.001;1000;367;6;0.60
merge;0.001;1000;367;6;0.60
merge;0.001;1000;338;7;0.70
merge;0.001;1000;338;7;0.70
merge;0.001;1000;338;7;0.70
merge;0.001;1000;338;7;0.70
merge;0.001;1000;245;5;0.50
merge;0.001;1000;219;9;0.90
merge;0.001;1000;219;9;0.90
merge;0.001;1000;245;5;0.50
merge;0.001;1000;245;5;0.50
merge;0.001;1000;609;3;0.30
merge;0.001;1000;205;11;1.10
merge;0.001;1000;205;11;1.10
merge;0.001;1000;609;3;0.30
merge;0.001;1000;609;3;0.30
merge;0.001;1000;253;9;0.90
merge;0.001;1000;205;11;1.10
merge;0.001;1000;196;9;0.90
merge;0.001;1000;196;9;0.90
merge;0.001;1000;196;9;0.90
merge;0.001;1000;158;14;1.40
merge;0.001;1000;609;3;0.30
merge;0.001;1000;609;3;0.30
merge;0.001;1000;326;8;0.80
merge;0.001;1000;339;5;0.50
merge;0.001;1000;400;7;0.70
merge;0.001;1000;339;5;0.50
merge;0.001;1000;338;7;0.70
merge;0.001;1000;338;7;0.70
merge;0.001;1000;339;5;0.50
merge;0.001;1000;339;5;0.50
merge;0.001;1000;339;5;0.50
merge;0.001;1000;339;5;0.50
merge;0.001;1000;339;5;0.50
merge;0.001;1000;339;5;0.50
merge;0.001;1000;326;8;0.80
merge;0.001;1000;326;8;0.80
merge;0.001;1000;339;5;0.50
merge;0.001;1000;400;7;0.70
merge;0.001;1000;609;3;0.30
merge;0.001;1000;609;3;0.30
merge;0.001;1000;205;11;1.10
merge;0.001;1000;196;9;0.90
merge;0.001;1000;196;9;0.90
merge;0.001;1000;253;9;0.90
merge;0.001;1000;196;9;0.90
merge;0.001;1000;205;11;1.10
merge;0.001;1000;609;3;0.30
merge;0.001;1000;609;3;0.30
merge;0.001;1000;205;11;1.10
merge;0.001;1000;205;11;1.10
merge;0.001;1000;205;11;1.10
merge;0.001;1000;609;3;0.30
merge;0.001;1000;219;9;0.90
merge;0.001;1000;245;5;0.50
merge;0.001;1000;245;5;0.50
merge;0.001;1000;219;9;0.90
merge;0.001;1000;338;7;0.70
merge;0.001;1000;338;7;0.70
merge;0.001;1000;367;6;0.60
merge;0.001;1000;367;6;0.60
merge;0.001;1000;228;9;0.90
merge;0.001;1000;338;7;0.70
merge;0.001;1000;367;6;0.60
merge;0.001;1000;338;7;0.70
merge;0.001;1000;367;6;0.60
merge;0.001;1000;367;6;0.60
merge;0.001;1000;228;9;0.90
merge;0.001;1000;367;6;0.60
merge;0.001;1000;338;7;0.70
merge;0.001;1000;338;7;0.70
merge;0.001;1000;245;5;0.50
merge;0.001;1000;219;9;0.90
merge;0.001;1000;219;9;0.90
merge;0.001;1000;609;3;0.30
merge;0.001;1000;245;5;0.50
merge;0.001;1000;205;11;1.10
merge;0.001;1000;205;11;1.10
merge;0.001;1000;205;11;1.10
